ticker,date,time,open,high,low,close,vol
XAUUSD,20220608,004300,1849.5,1849.5,1849.4,1849.4,4
XAUUSD,20220608,004400,1849.4,1849.4,1849.4,1849.4,4
XAUUSD,20220608,004500,1849.5,1849.7,1849.5,1849.7,4
XAUUSD,20220608,004600,1849.8,1849.8,1849.5,1849.5,4
XAUUSD,20220608,004700,1849.5,1849.5,1849.5,1849.5,4
XAUUSD,20220608,004800,1849.6,1849.7,1849.6,1849.7,4
XAUUSD,20220608,004900,1849.7,1849.8,1849.7,1849.7,4
XAUUSD,20220608,005000,1849.6,1849.6,1849.3,1849.5,4
XAUUSD,20220608,005100,1849.4,1849.5,1849.4,1849.5,4
XAUUSD,20220608,005200,1849.4,1849.5,1849.4,1849.5,4
XAUUSD,20220608,005300,1849.4,1849.4,1849.3,1849.3,4
XAUUSD,20220608,005400,1849.2,1849.3,1849.1,1849.3,4
XAUUSD,20220608,005500,1849.2,1849.2,1849,1849,4
XAUUSD,20220608,005600,1848.9,1849.2,1848.9,1849.1,4
XAUUSD,20220608,005700,1849,1849,1848.8,1848.8,4
XAUUSD,20220608,005800,1848.9,1848.9,1848.8,1848.8,4
XAUUSD,20220608,005900,1848.7,1848.7,1848.6,1848.7,4
XAUUSD,20220608,010000,1848.8,1848.8,1848.8,1848.8,4
XAUUSD,20220608,010100,1848.7,1848.7,1848.5,1848.6,4
XAUUSD,20220608,010200,1848.7,1848.7,1848.7,1848.7,4
XAUUSD,20220608,010300,1848.6,1848.8,1848.6,1848.6,4
